,piste,hour,day,infos-course,infos-conditions,infos_meteo,meteo_icon,infos_partants,fer,infos_arrivee
299,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"2
Trombone
M
8 Francis Neirinck
Filip Ghekiere 30 841 2850 1a8aDa1aD. 8,3
5,5",False,"1Er 2
Trombone
Francis Neirinck 1'16""50 8,3
5,5"
300,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"3
Hunnybunny
F
7 Jo Corbanie
Jo Corbanie 35 048 2850 5a5a2a5a0. 13
31",False,"5Ème 3
Hunnybunny
Jo Corbanie 1'17""30 13
31"
301,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"4
Arno Mondo Sy
H
8 Gerard Vergaerde
Filip Ghekiere 30 547 2850 2aDa8a3a0. 11
12",deferre_anterieurs,"3Ème 4
Arno Mondo Sy
Gerard Vergaerde 1'16""90 11
12"
302,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"5
Fleur Canthis
F
9 Raf Depuydt
Jan Verbeke 35 354 2850 8a0a0a7a2. 70
44",deferre_anterieurs_posterieurs,"DAI 5
Fleur Canthis
Raf Depuydt - 70
44"
303,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"6
Bella Des Tyll
F
7 Michel Bizoux
Michel Bizoux 27 594 2850 8a8a4a8a0. 37
98",False,"8Ème 6
Bella Des Tyll
Michel Bizoux 1'17""90 37
98"
304,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"7
Brune Kerdreux
F
7 Nico D'haenens
Filip Sap 33 001 2850 3a0a0a7m3. 8,7
21",False,"2Ème 7
Brune Kerdreux
Nico D'haenens 1'16""60 8,7
21"
305,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"8
Indo Loco
H
6 Mlle Hanna Huygens
Hedwig Sleurs 29 744 2850 3a1a1a2a1. 1,9
1,8",False,"4Ème 8
Indo Loco
Mlle Hanna Huygens 1'17""10 1,9
1,8"
306,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"9
Echo Oldeson
H
7 R.t. De Vlieger
J.w.p. Van Dam 23 695 2850 Da1a5a4a1. 5,9
7",False,"DAI 9
Echo Oldeson
R.t. De Vlieger - 5,9
7"
307,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"10
Amie Ter Blekte
F
8 Erik Van Capellen
Antoine Van Achter 25 661 2850 Da5aDaDa5. 212
94",False,"7Ème 10
Amie Ter Blekte
Erik Van Capellen 1'17""40 212
94"
308,MONS (GHLI., 18h58,2 Jan,"Trot Attelé
5 400 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"11 Dreamboy Hornline
NON PARTANT",False,"11 Dreamboy Hornline
NON PARTANT"
309,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"1
Calva D'occagnes
H
6 Lieven Cannaert
Lieven Cannaert 13 545 2850 5aAaDa4a4. 31
89",False,"Di 1
Calva D'occagnes
Lieven Cannaert - 31
89"
310,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"2
Joy Rider De Yh
H
5 Gerard Vergaerde
Filip Ghekiere 12 492 2850 2a1a5aDa1. 1,5
1,4",deferre_anterieurs_posterieurs,"4Ème 2
Joy Rider De Yh
Gerard Vergaerde 1'17""80 1,5
1,4"
311,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"3
Ucayali Bi
F
5 J.jr Van Den Putte
Jean-marc Chaineux 11 100 2850 4a0a2a1a5. 8,4
7",deferre_anterieurs_posterieurs,"1Er 3
Ucayali Bi
J.jr Van Den Putte 1'17""30 8,4
7"
312,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"4
Dempsey Donon
F
8 Marc Huygens
Marc Huygens 10 330 2850 3a2a2a2a4. 22
19",False,"6Ème 4
Dempsey Donon
Marc Huygens 1'17""90 22
19"
313,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"5
Alexis Bleu
A
M
7 Johan Kindt
Mlle Audrey Dengis 9 842 2850 4a3a3aDa1. 19
44",False,"5Ème 5
Alexis Bleu
A
Johan Kindt 1'17""80 19
44"
314,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"6
Capello Vici
H
6 Hein Van Den Hende
Hein Van Den Hende 9 980 2850 2a0a7m0a5. 9,6
18",False,"DAI 6
Capello Vici
Hein Van Den Hende - 9,6
18"
315,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"7
First Express
F
6 Rik Depuydt
Mme Carine De Soe. 11 135 2850 3a3a4a4a3. 12
12",False,"8Ème 7
First Express
Rik Depuydt 1'19""90 12
12"
316,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"8
Fight For Polly
H
6 Mlle Hanna Huygens
Mme I. Huygens-de. 10 257 2850 8a0a4a1a1. 19
14",False,"7Ème 8
Fight For Polly
Mlle Hanna Huygens 1'18""00 19
14"
317,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"9 Adigo
NON PARTANT",False,"9 Adigo
NON PARTANT"
318,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"10
Licketyclick
H
5 Guido Laureys
Guido Laureys 8 663 2850 0a0a1a6aDa -
126",False,"2Ème 10
Licketyclick
Guido Laureys 1'17""50 -
126"
319,MONS (GHLI., 19h27,2 Jan,"Trot Attelé
6 000 €
2850 m
11 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"11
Aladin Bleu
A
M
7 Alain Dengis
Mlle Audrey Dengis 6 694 2850 3a5a2a6a5. 46
65",False,"3Ème 11
Aladin Bleu
A
Alain Dengis 1'17""70 46
65"
320,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"1
Federer Transs R
A
M
6 Jo Corbanie
Jo Corbanie 18 435 1750 7a6a7a5a8. 7,8
18",False,"3Ème 1
Federer Transs R
A
Jo Corbanie 1'15""30 7,8
18"
321,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"2
Cherie Des Racq.
F
6 Joseph Verbeeck
J.m. Dubar 19 680 1750 0a4a4aDa8a 7,6
12",deferre_anterieurs_posterieurs,"DAI 2
Cherie Des Racq.
Joseph Verbeeck - 7,6
12"
322,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"3
Femke Schermer
F
6 R.t. De Vlieger
R.t. De Vlieger 16 087 1750 4a4a3a3a8. 6,9
5,3",False,"2Ème 3
Femke Schermer
R.t. De Vlieger 1'14""70 6,9
5,3"
323,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"4
Fanidol Du Prai.
F
9 Marc Huygens
Samuel Meunier 16 711 1750 3a7aDaDa3. 16
7",deferre_anterieurs_posterieurs,"DAI 4
Fanidol Du Prai.
Marc Huygens - 16
7"
324,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"5
Hystoire D'erpi.
H
7 J.jr Van Den Putte
Peter Corty 18 297 1750 2a5a4a1a1. 5,5
4,8",False,"1Er 5
Hystoire D'erpi.
J.jr Van Den Putte 1'14""40 5,5
4,8"
325,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"6
Ariana Trojborg
F
6 Rik Depuydt
Mme Carine De Soe. 19 063 1750 3a5a3a3a5. 3,9
8,3",False,"5Ème 6
Ariana Trojborg
Rik Depuydt 1'15""40 3,9
8,3"
326,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"7 Havana Palace
NON PARTANT",False,"7 Havana Palace
NON PARTANT"
327,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"8
Juliette D'erpi.
F
5 Mlle Hanna Huygens
Maurice Lambaerts 18 200 1750 1a6a8a2a2. 5
2,9",False,"DAI 8
Juliette D'erpi.
Mlle Hanna Huygens - 5
2,9"
328,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"9
Chelsea Pearl
F
6 Marc Moes
Jacques Godart 13 954 1750 6a8a0a7a0. 29
61",False,"6Ème 9
Chelsea Pearl
Marc Moes 1'16""40 29
61"
329,MONS (GHLI., 19h56,2 Jan,"Trot Attelé
5 040 €
1750 m
10 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"10
Halisia Corleone
A
F
7 Nico D'haenens
Pieter Decock 13 434 1750 5a6a7a6a0. 35
52",False,"4Ème 10
Halisia Corleone
A
Nico D'haenens 1'15""40 35
52"
330,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"1
Joy Of Jet
F
5 J.jr Van Den Putte
Eric Leroy 4 146 2300 2a2a2a3a1. 2
2,1",False,"DAI 1
Joy Of Jet
J.jr Van Den Putte - 2
2,1"
331,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"2
Dagmare Froment.
F
5 Joseph Verbeeck
Flavien Provost 3 000 2300 Da2a8aDaDa 11
6,5",False,"1Er 2
Dagmare Froment.
Joseph Verbeeck 1'16""00 11
6,5"
332,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"3
Il Mio Amor Jon.
F
6 Antoine Vanrenter.
Antoine Vanrenter. 3 222 2300 Da4a2aDaD. 44
52",False,"DAI 3
Il Mio Amor Jon.
Antoine Vanrenterg - 44
52"
333,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"4
Delson Du Moulin
A
H
5 Tony Matias
Mlle Léa Ropero 2 090 2300 DmDaDa0aD. 19
66",False,"DAI 4
Delson Du Moulin
A
Tony Matias - 19
66"
334,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"5
Shake Hands
H
7 J. Van Der Wal
J.w.m. Engwerda 4 170 2300 Da4a4a2a2a 21
14",False,"6Ème 5
Shake Hands
J. Van Der Wal 1'17""60 21
14"
335,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"6
Jana De Brucom
F
5 Jean Ernotte
Jean-marc Chaineux 4 461 2300 4a0aDa8aD. 13
9,1",deferre_anterieurs_posterieurs,"2Ème 6
Jana De Brucom
Jean Ernotte 1'16""20 13
9,1"
336,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"7
Jr Walker E
M
5 Lieven Cannaert
Lieven Cannaert 4 277 2300 2a2a7a1a3. 4,7
5,3",False,"7Ème 7
Jr Walker E
Lieven Cannaert 1'17""80 4,7
5,3"
337,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"8
Diego Du Lieuvin
H
5 Kristof Depuydt
Kristof Depuydt 3 466 2300 4a5a6a4a0. 13
31",False,"DAI 8
Diego Du Lieuvin
Kristof Depuydt - 13
31"
338,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"9
Didine De Tongr.
F
5 Didier Mewissen
Georges Mewissen 1 310 2300 Da6aDaDaD. 83
161",False,"DAI 9
Didine De Tongr.
Didier Mewissen - 83
161"
339,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"10
Dragon Vert Vipi
H
5 Mme M. Vietgen-ha.
Mike Lenders 430 2300 DaDaDa0a7. 59
166",False,"4Ème 10
Dragon Vert Vipi
Mme M. Vietgen-hai 1'17""40 59
166"
340,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"11
Deryng West
A
M
5 Michel Bizoux
Mlle Léa Ropero 0 2300 DmDa 93
97",False,"5Ème 11
Deryng West
A
Michel Bizoux 1'17""50 93
97"
341,MONS (GHLI., 20h25,2 Jan,"Trot Attelé
5 040 €
2300 m
12 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"12
Voyage D'amour
F
4 Mike Lenders
Mike Lenders 420 2300 3a 15
11",False,"3Ème 12
Voyage D'amour
Mike Lenders 1'16""30 15
11"
342,MONS (GHLI., 20h55,2 Jan,"Trot Attelé
5 400 €
1750 m
7 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"1
Azur Of Life
H
8 Michel Bizoux
Michel Bizoux 58 640 1750 0a0a8aDa2a 16
29",False,"6Ème 1
Azur Of Life
Michel Bizoux 1'15""50 16
29"
343,MONS (GHLI., 20h55,2 Jan,"Trot Attelé
5 400 €
1750 m
7 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"2
Freeway Fortuna
F
6 Joseph Verbeeck
A.c.e.m. Schoonde. 49 320 1750 4a3a2a3a8. 2,8
3,5",False,"2Ème 2
Freeway Fortuna
Joseph Verbeeck 1'12""00 2,8
3,5"
344,MONS (GHLI., 20h55,2 Jan,"Trot Attelé
5 400 €
1750 m
7 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"3
Panama Diamant
F
7 R.t. De Vlieger
R.t. De Vlieger 42 586 1750 2a4a8aDa2. 5,8
8,7",False,"3Ème 3
Panama Diamant
R.t. De Vlieger 1'12""50 5,8
8,7"
345,MONS (GHLI., 20h55,2 Jan,"Trot Attelé
5 400 €
1750 m
7 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"4
Darcy River
F
8 Rik Wauters
Jean-marc Chaineux 47 421 1750 3a2a3a2a5. 2,8
2",deferre_anterieurs_posterieurs,"1Er 4
Darcy River
Rik Wauters 1'12""00 2,8
2"
346,MONS (GHLI., 20h55,2 Jan,"Trot Attelé
5 400 €
1750 m
7 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"5
Thesaurus
M
6 Jean-marc Chaineux
Jean-marc Chaineux 63 381 1750 7a0a5aDa6. 9,8
6,8",deferre_anterieurs,"DAI 5
Thesaurus
Jean-marc Chaineux - 9,8
6,8"
347,MONS (GHLI., 20h55,2 Jan,"Trot Attelé
5 400 €
1750 m
7 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"6
Don Quichote
H
11 Lieven Cannaert
Geert Allaert 57 458 1750 Da3aDa3aA. 15
16",False,"4Ème 6
Don Quichote
Lieven Cannaert 1'12""70 15
16"
348,MONS (GHLI., 20h55,2 Jan,"Trot Attelé
5 400 €
1750 m
7 partants",Internationale - Autostart - Corde à gauche Détails des conditions,"6°C, vent 25 km/h",icon-meteo-P8c,"7
Coktail Canthis
H
12 Massimo Arickx
Jan Verbeke 50 394 1750 6a8a7a3a6. 16
33",deferre_anterieurs_posterieurs,"5Ème 7
Coktail Canthis
Massimo Arickx 1'13""50 16
33"
349,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"1
Deesse Noire
F
5 A. Barrier
B. Desmontils 48 530 2850 (17)Dm5m8. 42
60",deferre_posterieurs,"1Er 1
Deesse Noire
A. Barrier 1'15""20 42
60
Relayée par Dentella Bella (7) en bas de la descente, a trouvé le jour in extremis à mi-ligne droite pour venir dominer Daélia de Vandel (14) à la fin."
350,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"2
Darla Vili
F
5 O. Raffin
Mme A.f. Donati M. 59 240 2850 (17)0a9m0. 98
116",deferre_posterieurs,"4Ème 2
Darla Vili
O. Raffin 1'15""40 98
116
Venue faire un relais avec Déesse Noire (1) à la sortie du premier tournant et sur une troisième ligne en plaine, a trouvé le jour en dedans à mi-ligne droite et a bien sprinté."
351,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"3
Daisy Team
F
5 J. Dubois
J. Dubois 59 580 2850 (17)6a1a4. 5,8
4,8",deferre_posterieurs,"5Ème 3
Daisy Team
J. Dubois 1'15""40 5,8
4,8
Sur une cinquième ligne aux tribunes, en a quitté une quatrième en montant pour suivre Donostia de Lou (5), puis a terminé fort courageusement."
352,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"4
Divinity Ranaise
F
5 M. Bezier
M. Bezier 60 560 2850 (17)Dm9m0. 162
212",False,"10Ème 4
Divinity Ranaise
M. Bezier 1'16""90 162
212
Parmi les dernières en descendant, a été nettement dominée en haut de la montée."
353,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"5
Donostia De Lou
F
5 Anthony Dollion
Anthony Dollion 61 080 2850 (17)2aDa5. 17
20",False,"3Ème 5
Donostia De Lou
Anthony Dollion 1'15""40 17
20
Sur une quatrième ligne aux tribunes, en a quitté une troisième à mi-montée, puis, contrée par Dentella Bella (7) dans le tournant final, n'a rien lâché, bien que dominée par deux rivales."
354,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"6 Desiree Star
NON PARTANT",False,"6 Desiree Star
NON PARTANT"
355,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"7
Dentella Bella
F
5 A. Wiels
J.p. Marmion 62 500 2850 (17)6a7a1. 5
5,4",deferre_anterieurs_posterieurs,"DAI 7
Dentella Bella
A. Wiels - 5
5,4
Venue relayer Déesse Noire (1) en bas de la descente au prix d'un bel effort, a contré Donostia de Lou (5) dans le tournant final et s'est enlevée à mi-ligne droite ; était dominée."
356,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"8
Datcha
F
5 J.ph. Monclin
E. Ruault 63 470 2850 (17)5a3a2. 14
16",False,"6Ème 8
Datcha
J.ph. Monclin 1'15""50 14
16
Sur une deuxième ligne, le nez au vent, en plaine, a trouvé un dos en haut de la montée et a terminé courageusement."
357,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"9
Dame Du Ril
F
5 R. Derieux
R. Derieux 65 040 2850 (17)3a0a6. 13
13",deferre_anterieurs_posterieurs,"DAI 9
Dame Du Ril
R. Derieux - 13
13
A quitté une sixième ligne en montant pour prendre le wagon de trois mais, ""sortie"" par une rivale, s'est enlevée à sept cents mètres du but ; était en septième position."
358,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"10
Dryade De Chenu
F
5 J.m. Bazire
J.m. Baudouin 66 550 2850 (17)DaDa9. 9,4
9,4",deferre_posterieurs,"9Ème 10
Dryade De Chenu
J.m. Bazire 1'16""40 9,4
9,4
Dans le dernier tiers du peloton à la sortie de la plaine, a été nettement dominée depuis le haut de la montée."
359,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"11
Des Nuits D'amo.
F
5 E. Raffin
G. Lefrou 66 790 2850 (17)Da1a2. 10
13",deferre_anterieurs_posterieurs,"7Ème 11
Des Nuits D'amo.
E. Raffin 1'15""60 10
13
Longtemps sur une quatrième, puis cinquième ligne, à la corde, derrière Déesse du Plessis (15), a terminé correctement, en retrait, en dedans."
360,VINCENNES, 13h50,4 Jan,"Trot Attelé
46 000 €
2850 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"15°C, vent 22 km/h",icon-meteo-P8c,"12
Divine Girl
F
5 Y. Dreux
Y. Dreux 67 290 2850 (17)DaDa4. 6
6,1",deferre_anterieurs_posterieurs,"DAI 12
Divine Girl
Y. Dreux - 6
6,1
A quitté l'arrière-garde à mi-montée pour prendre le wagon de trois, mais a été sanctionnée pour ses allures à la fin ; était septième."
